,Unnamed: 0.1,level_0,index,Unnamed: 0,Unnamed: 0.2,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Developer/Publisher country
5106,5106,5106,5331,5331,5331,Etrian Odyssey Untold: The Millennium Girl,3DS,2013.0,Role-Playing,Atlus,0.1,0.01,0.14,0.01,0.26,80.0,41.0,8.2,89.0,Atlus,T,Japan
5107,5107,5107,5332,5332,5332,Sengoku Basara 2,PS2,2006.0,Action,Capcom,0.0,0.0,0.26,0.0,0.26,,,7.4,3.0,Capcom,,Japan
5108,5108,5108,5333,5333,5333,Hey Arnold! The Movie,GBA,2002.0,Platform,THQ,0.19,0.07,0.0,0.0,0.26,,,5.0,5.0,THQ,,United States of America
5109,5109,5109,5334,5334,5334,Final Fantasy V Advance,GBA,2006.0,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,0.26,83.0,25.0,7.2,75.0,Nintendo,E,Japan
5110,5110,5110,5335,5335,5335,Need for Speed: Most Wanted,GBA,2005.0,Racing,Electronic Arts,0.19,0.07,0.0,0.0,0.26,,,8.3,14.0,Electronic Arts,E,United States of America
5111,5111,5111,5336,5336,5336,Star Trek: Invasion,PS,2000.0,Simulation,Activision,0.15,0.1,0.0,0.02,0.26,76.0,12.0,tbd,2.0,Activision,E,United States of America
5112,5112,5112,5337,5337,5337,Star Wars: Bounty Hunter,GC,2002.0,Shooter,LucasArts,0.2,0.05,0.0,0.01,0.26,67.0,20.0,7.6,16.0,LucasArts,T,United States of America
5113,5113,5113,5338,5338,5338,LEGO Harry Potter: Years 5-7,PSP,,Action,Warner Bros. Interactive Entertainment,0.1,0.1,0.0,0.06,0.26,,,tbd,160.0,Traveller's Tales,E10+,United Kingdom
5114,5114,5114,5339,5339,5339,Tom and Jerry in War of the Whiskers,PS2,2002.0,Fighting,Ubisoft,0.13,0.1,0.0,0.03,0.26,,,6.6,7.0,Ubisoft,,France
5115,5115,5115,5341,5341,5341,Dynasty Warriors 7: Xtreme Legends,PS3,2011.0,Action,Tecmo Koei,0.04,0.04,0.16,0.02,0.26,64.0,11.0,7.8,9.0,Omega Force,T,Japan
5116,5116,5116,5342,5342,5342,Bratz: The Movie,Wii,2007.0,Simulation,THQ,0.23,0.01,0.0,0.02,0.26,,,5,6.0,THQ,E,United States of America
5117,5117,5117,5344,5344,5344,Naruto: Ultimate Ninja Heroes,PSP,2006.0,Fighting,Namco Bandai Games,0.26,0.0,0.0,0.0,0.26,70.0,11.0,6.6,11.0,Namco Bandai,T,Japan
5118,5118,5118,5345,5345,5345,Angry Birds Trilogy,X360,2012.0,Action,Activision,0.18,0.05,0.0,0.02,0.26,63.0,13.0,3.5,27.0,Rovio Entertainment,E,Finland
5119,5119,5119,5346,5346,5346,Major League Baseball 2K9,Wii,2009.0,Sports,Take-Two Interactive,0.24,0.0,0.0,0.02,0.26,61.0,5.0,4.5,10.0,2K Sports,E,United States of America
5120,5120,5120,5347,5347,5347,WWE 2K17,XOne,2016.0,Sports,Take-Two Interactive,0.12,0.12,0.0,0.02,0.26,68.0,12.0,5.5,27.0,Yuke's,T,Japan
5121,5121,5121,5348,5348,5348,Riding Spirits,PS2,2002.0,Racing,BAM! Entertainment,0.13,0.1,0.0,0.03,0.26,59.0,14.0,9,17.0,Spike,E,Japan
5122,5122,5122,5349,5349,5349,Project CARS,XOne,2015.0,Racing,Slightly Mad Studios,0.11,0.13,0.0,0.02,0.26,81.0,16.0,5.8,135.0,Slightly Mad Studios,E,United Kingdom
5123,5123,5123,5350,5350,5350,MLB 09: The Show,PSP,2009.0,Sports,Sony Computer Entertainment,0.24,0.0,0.0,0.02,0.26,78.0,12.0,6.9,7.0,SIE San Diego Studio,E,United States of America
5124,5124,5124,5351,5351,5351,Inazuma Eleven Strikers,Wii,2011.0,Role-Playing,Nintendo,0.0,0.01,0.25,0.0,0.26,59.0,16.0,7.9,10.0,Level-5,,Japan
5125,5125,5125,5353,5353,5353,Hatsune Miku: Project Diva,PSP,2009.0,Other,Sega,0.0,0.0,0.26,0.0,0.26,,,7.0,51.0,Sega,,United States of America
5126,5126,5126,5354,5354,5354,Sengoku Basara: Battle Heroes,PSP,2009.0,Action,Capcom,0.0,0.0,0.26,0.0,0.26,,,5.4,0.0,Capcom,,Japan
5127,5127,5127,5355,5355,5355,Armorines: Project S.W.A.R.M.,N64,1999.0,Shooter,Acclaim Entertainment,0.21,0.05,0.0,0.0,0.26,,,4.8,2.0,Acclaim Entertainment,,United States of America
5128,5128,5128,5356,5356,5356,Nightmare Creatures,N64,1996.0,Action,Activision,0.21,0.05,0.0,0.0,0.26,,,6.0,31.0,Activision,,United States of America
5129,5129,5129,5358,5358,5358,NCAA March Madness 08,PS2,2007.0,Sports,Electronic Arts,0.13,0.1,0.0,0.03,0.26,,,5,8.0,Electronic Arts,E,United States of America
5130,5130,5130,5359,5359,5359,Armored Core: Nexus,PS2,2004.0,Simulation,Indie Games,0.06,0.05,0.14,0.02,0.26,73.0,19.0,8.7,7.0,FromSoftware,T,Japan
5131,5131,5131,5360,5360,5360,Evolution Skateboarding,PS2,2002.0,Sports,Konami Digital Entertainment,0.13,0.1,0.0,0.03,0.26,44.0,14.0,6.7,9.0,Konami,T,Japan
5132,5132,5132,5362,5362,5362,Babysitting Mania,DS,2008.0,Simulation,Majesco Entertainment,0.24,0.0,0.0,0.02,0.26,,,tbd,1.0,Majesco Entertainment,E,United States of America
5133,5133,5133,5363,5363,5363,Batman: Vengeance,GC,2001.0,Adventure,Ubisoft,0.2,0.05,0.0,0.01,0.26,70.0,17.0,5.8,16.0,Ubisoft,T,France
5134,5134,5134,5364,5364,5364,RealSports Football,2600,1981.0,Sports,Atari,0.24,0.01,0.0,0.0,0.26,,,3.0,8.0,Atari,,United States of America
5135,5135,5135,5365,5365,5365,Tiger Woods PGA Tour 10,PS2,2009.0,Sports,Electronic Arts,0.12,0.01,0.0,0.13,0.26,,,tbd,4.0,Electronic Arts,E,United States of America
5136,5136,5136,5366,5366,5366,Summer Sports 2: Island Sports Party,Wii,2008.0,Sports,Ubisoft,0.24,0.0,0.0,0.02,0.26,,,tbd,0.0,Ubisoft,E,France
5137,5137,5137,5368,5368,5368,Imagine: Fashion Party,Wii,2009.0,Simulation,Ubisoft,0.24,0.0,0.0,0.02,0.26,,,tbd,,Ubisoft,E,France
5138,5138,5138,5370,5370,5370,Spider-Man: Web of Shadows,PS3,2008.0,Action,Activision,0.2,0.04,0.0,0.02,0.26,67.0,44.0,7.9,34.0,Activision,T,United States of America
5139,5139,5139,5371,5371,5371,Crash Nitro Kart,GC,2003.0,Racing,Vivendi Games,0.2,0.05,0.0,0.01,0.26,66.0,10.0,7.4,8.0,Vicarious Visions,E,United States of America
5140,5140,5140,5372,5372,5372,Samurai Warriors 4,PS3,2014.0,Action,Tecmo Koei,0.0,0.0,0.26,0.0,0.26,,,8,11.0,Omega Force,T,Japan
5141,5141,5141,5373,5373,5373,Classic NES Series: Bomberman,GBA,2004.0,Action,Nintendo,0.1,0.04,0.11,0.01,0.26,,,5.6,1.0,Nintendo,,Japan
5142,5142,5142,5374,5374,5374,ExciteBots: Trick Racing,Wii,2009.0,Racing,Nintendo,0.24,0.0,0.0,0.02,0.26,77.0,29.0,8.6,26.0,Monster Games,E,United States of America
5143,5143,5143,5375,5375,5375,X-Men vs. Street Fighter,SAT,1997.0,Fighting,Capcom,0.0,0.0,0.26,0.0,0.26,,,7.2,71.0,Capcom,,Japan
5144,5144,5144,5376,5376,5376,Oddworld: Stranger's Wrath,XB,2005.0,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26,88.0,65.0,9.1,58.0,Oddworld Inhabitants,T,United States of America
5145,5145,5145,5377,5377,5377,Atelier Ayesha: The Alchemist of Dusk,PS3,2012.0,Role-Playing,Tecmo Koei,0.06,0.04,0.14,0.02,0.26,70.0,17.0,6.6,120.0,Gust,T,Japan
5146,5146,5146,5378,5378,5378,Bratz Ponyz 2,DS,2008.0,Adventure,Game Factory,0.24,0.0,0.0,0.02,0.26,,,tbd,0.0,Neko Entertainment,E,France
5147,5147,5147,5379,5379,5379,Battleborn,PS4,2016.0,Shooter,Take-Two Interactive,0.12,0.08,0.02,0.04,0.26,68.0,55.0,6.8,402.0,Gearbox Software,T,United States of America
5148,5148,5148,5381,5381,5381,Littlest Pet Shop: Friends,Wii,2009.0,Simulation,Electronic Arts,0.21,0.02,0.0,0.02,0.26,,,tbd,,Electronic Arts,E,United States of America
5149,5149,5149,5382,5382,5382,Drakan: The Ancients' Gates,PS2,2002.0,Adventure,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,78.0,31.0,9,39.0,Sony Computer Entertainment,M,United States of America
5150,5150,5150,5384,5384,5384,"SpongeBob SquarePants: Lights, Camera, Pants!",XB,2005.0,Other,THQ,0.19,0.06,0.0,0.01,0.26,,,5.6,0.0,THQ,,United States of America
5151,5151,5151,5385,5385,5385,Resident Evil: Revelations,X360,2013.0,Action,Capcom,0.12,0.1,0.02,0.02,0.26,75.0,30.0,7.4,170.0,Capcom,M,Japan
5152,5152,5152,5386,5386,5386,Tony Hawk: Shred,X360,2010.0,Sports,Activision,0.17,0.06,0.0,0.02,0.26,53.0,10.0,6.6,10.0,Activision,E,United States of America
5153,5153,5153,5387,5387,5387,Tokyo Jungle,PS3,2012.0,Action,Sony Computer Entertainment,0.0,0.0,0.26,0.0,0.26,74.0,60.0,8.4,89.0,Sony Computer Entertainment,T,United States of America
5154,5154,5154,5388,5388,5388,Lemony Snicket's A Series of Unfortunate Events,GC,2004.0,Platform,Activision,0.2,0.05,0.0,0.01,0.26,,,5.0,2.0,Activision,,United States of America
5155,5155,5155,5389,5389,5389,Army of Two: The Devil's Cartel,X360,2013.0,Shooter,Electronic Arts,0.16,0.07,0.0,0.02,0.26,54.0,55.0,6.2,195.0,Visceral Games,M,United States of America
5156,5156,5156,5390,5390,5390,Puppeteer,PS3,2013.0,Platform,Sony Computer Entertainment Europe,0.11,0.08,0.02,0.04,0.26,80.0,75.0,8.5,236.0,SIE Japan Studio,E10+,Japan
5157,5157,5157,5391,5391,5391,Bionicle: Matoran Adventures,GBA,2002.0,Platform,Electronic Arts,0.18,0.07,0.0,0.0,0.26,,,4.4,8.0,Electronic Arts,,United States of America
5158,5158,5158,5392,5392,5392,Tom Clancy's Splinter Cell: Double Agent,PS3,2007.0,Action,Ubisoft,0.2,0.03,0.0,0.03,0.26,78.0,17.0,6.5,41.0,Ubisoft,M,France
5159,5159,5159,5393,5393,5393,Fire Emblem: Thracia 776,SNES,1999.0,Strategy,Nintendo,0.0,0.0,0.26,0.0,0.26,,,8.0,194.0,Nintendo,,Japan
5160,5160,5160,5394,5394,5394,Resident Evil: Deadly Silence,DS,2006.0,Action,Capcom,0.11,0.02,0.11,0.01,0.26,71.0,41.0,8.4,36.0,Capcom,M,Japan
5161,5161,5161,5395,5395,5395,Desert Falcon,2600,1987.0,Shooter,Atari,0.24,0.01,0.0,0.0,0.26,,,5.0,9.0,Atari,,United States of America
5162,5162,5162,5396,5396,5396,Legendary,X360,2008.0,Shooter,Atari,0.08,0.15,0.0,0.03,0.26,47.0,39.0,7.1,87.0,Atari,M,United States of America
5163,5163,5163,5397,5397,5397,Peter Jackson's King Kong: The Official Game of the Movie,X360,2005.0,Action,Ubisoft,0.2,0.03,0.0,0.02,0.26,80.0,57.0,7.5,79.0,Ubisoft,T,France
5164,5164,5164,5399,5399,5399,Rayman DS,DS,2005.0,Platform,Ubisoft,0.21,0.03,0.0,0.02,0.26,58.0,20.0,7.6,19.0,Ubisoft,E,France
5165,5165,5165,5400,5400,5400,Zoo Tycoon 2: Ultimate Collection,PC,2008.0,Strategy,Microsoft Game Studios,0.04,0.18,0.0,0.04,0.26,,,8.4,14.0,Blue Fang Games,E,United States of America
5166,5166,5166,5401,5401,5401,All-Star Baseball 2003,XB,2002.0,Sports,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,79.0,15.0,8.1,7.0,Acclaim Entertainment,E,United States of America
5167,5167,5167,5402,5402,5402,MTX Mototrax,PS2,2004.0,Racing,Activision,0.13,0.1,0.0,0.03,0.26,77.0,30.0,8.1,9.0,Activision,E,United States of America
5168,5168,5168,5404,5404,5404,NBA ShootOut 2004,PS2,2003.0,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,58.0,19.0,7.8,8.0,Sony Computer Entertainment,E,United States of America
5169,5169,5169,5405,5405,5405,Nancy Drew: The Mystery of the Clue Bender Society,DS,2008.0,Adventure,Codemasters,0.24,0.0,0.0,0.02,0.26,46.0,5.0,3.6,5.0,Codemasters,E10+,United Kingdom
5170,5170,5170,5406,5406,5406,Formula One 2001,PS2,2001.0,Racing,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,73.0,18.0,6,5.0,Sony Computer Entertainment,E,United States of America
5171,5171,5171,5407,5407,5407,The Penguins of Madagascar,DS,2010.0,Action,THQ,0.12,0.11,0.0,0.02,0.26,,,tbd,10.0,Griptonite Games,E,United States of America
5172,5172,5172,5408,5408,5408,Pirates of the Caribbean: Dead Man's Chest,DS,2006.0,Adventure,Disney Interactive Studios,0.23,0.01,0.0,0.02,0.26,63.0,11.0,8.6,7.0,Disney Interactive Studios,T,United States of America
5173,5173,5173,5409,5409,5409,Baldur's Gate: Dark Alliance II,XB,2004.0,Role-Playing,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,77.0,44.0,7.9,16.0,Black Isle Studios,T,United States of America
5174,5174,5174,5410,5410,5410,Madden NFL 2005,DS,2004.0,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.26,68.0,25.0,7.7,7.0,Electronic Arts,E,United States of America
5175,5175,5175,5411,5411,5411,MVP Baseball 2004,GC,2004.0,Sports,Electronic Arts,0.2,0.05,0.0,0.01,0.26,89.0,25.0,8.5,11.0,EA Sports,E,United States of America
5176,5176,5176,5412,5412,5412,Polarium,DS,2004.0,Puzzle,Nintendo,0.13,0.01,0.11,0.01,0.26,73.0,34.0,8.4,17.0,Nintendo,E,Japan
5177,5177,5177,5413,5413,5413,Super Street Fighter II: Turbo Revival,GBA,2001.0,Fighting,Ubisoft,0.18,0.07,0.0,0.0,0.25,84.0,17.0,7.4,10.0,Capcom,T,Japan
5178,5178,5178,5414,5414,5414,Secret Weapons Over Normandy,XB,2003.0,Simulation,LucasArts,0.19,0.05,0.0,0.01,0.25,77.0,31.0,8.8,4.0,LucasArts,T,United States of America
5179,5179,5179,5415,5415,5415,The Elder Scrolls IV: Oblivion,PC,2006.0,Role-Playing,Take-Two Interactive,0.01,0.2,0.0,0.04,0.25,94.0,54.0,8.1,2454.0,Bethesda Softworks,M,United States of America
5180,5180,5180,5416,5416,5416,Metroid Prime Pinball,DS,2005.0,Other,Nintendo,0.21,0.0,0.02,0.02,0.25,79.0,51.0,7.9,32.0,Nintendo,E,Japan
5181,5181,5181,5417,5417,5417,Teen Titans,PS2,2006.0,Action,THQ,0.12,0.1,0.0,0.03,0.25,56.0,12.0,8.6,17.0,THQ,E10+,United States of America
5182,5182,5182,5418,5418,5418,Madden NFL 08,DS,2007.0,Sports,Electronic Arts,0.23,0.0,0.0,0.02,0.25,71.0,11.0,tbd,0.0,Electronic Arts,E,United States of America
5183,5183,5183,5419,5419,5419,One Piece: Pirate Warriors 3,PS3,2015.0,Action,Namco Bandai Games,0.0,0.06,0.19,0.01,0.25,,,3.7,7.0,Omega Force,T,Japan
5184,5184,5184,5420,5420,5420,Star Wars The Clone Wars: Republic Heroes,PS2,2009.0,Action,LucasArts,0.17,0.01,0.0,0.08,0.25,,,8.3,9.0,Krome Studios,T,Australia
5185,5185,5185,5421,5421,5421,Bomberman Generation,GC,2002.0,Adventure,Vivendi Games,0.15,0.04,0.06,0.01,0.25,81.0,19.0,8.5,15.0,Hudson Soft,E,Japan
5186,5186,5186,5422,5422,5422,Sega Rally Revo,PSP,2007.0,Racing,Sega,0.03,0.15,0.0,0.07,0.25,74.0,14.0,7.2,9.0,Sega,E,United States of America
5187,5187,5187,5424,5424,5424,The Suite Life of Zack & Cody: Tipton Trouble,DS,2006.0,Action,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.25,,,3.4,5.0,Disney Interactive Studios,,United States of America
5188,5188,5188,5425,5425,5425,Final Fantasy Type-0,XOne,2015.0,Role-Playing,Square Enix,0.16,0.07,0.0,0.02,0.25,,,6.6,20.0,Square Enix,,Japan
5189,5189,5189,5426,5426,5426,NASCAR 09,X360,2008.0,Racing,Electronic Arts,0.23,0.0,0.0,0.02,0.25,69.0,32.0,7.8,15.0,Electronic Arts,E,United States of America
5190,5190,5190,5427,5427,5427,World Series of Poker,XB,2005.0,Other,Activision,0.19,0.05,0.0,0.01,0.25,52.0,14.0,tbd,3.0,Activision,E10+,United States of America
5191,5191,5191,5428,5428,5428,NASCAR 09,PS3,2008.0,Racing,Electronic Arts,0.22,0.01,0.0,0.02,0.25,65.0,22.0,7.5,10.0,Electronic Arts,E,United States of America
5192,5192,5192,5429,5429,5429,Game of Thrones,X360,2012.0,Role-Playing,Focus Home Interactive,0.15,0.08,0.0,0.02,0.25,52.0,35.0,5.2,126.0,Focus Home Interactive,M,France
5193,5193,5193,5430,5430,5430,Galactic Attack,SAT,1994.0,Shooter,Acclaim Entertainment,0.0,0.0,0.25,0.0,0.25,,,7.6,7.0,Acclaim Entertainment,,United States of America
5194,5194,5194,5431,5431,5431,Happy Feet,GC,2006.0,Action,Midway Games,0.2,0.05,0.0,0.01,0.25,,,8.6,8.0,Midway Games,E,United States of America
5195,5195,5195,5432,5432,5432,Zoo Resort 3D,3DS,2011.0,Simulation,Ubisoft,0.11,0.09,0.03,0.02,0.25,,,tbd,0.0,AQ Interactive,E,Japan
5196,5196,5196,5433,5433,5433,Walt Disney's The Jungle Book: Rhythm N'Groove,PS2,2003.0,Other,Disney Interactive Studios,0.12,0.1,0.0,0.03,0.25,56.0,6.0,tbd,,Ubisoft,E,France
5197,5197,5197,5434,5434,5434,Triple Play 2002,XB,2002.0,Sports,Electronic Arts,0.19,0.05,0.0,0.01,0.25,64.0,17.0,tbd,0.0,Pandemic Studios,E,United States of America
5198,5198,5198,5435,5435,5435,Spy Kids Challenger,GBA,2002.0,Platform,Disney Interactive Studios,0.18,0.07,0.0,0.0,0.25,,,1.8,3.0,Disney Interactive Studios,,United States of America
5199,5199,5199,5436,5436,5436,K-ON! Houkago Live!!,PSP,2010.0,Other,Sega,0.0,0.0,0.25,0.0,0.25,,,7.4,27.0,Sega,,United States of America
5200,5200,5200,5437,5437,5437,Monsters vs. Aliens,Wii,2009.0,Action,Activision,0.14,0.09,0.0,0.02,0.25,69.0,12.0,tbd,8.0,Beenox,E10+,Canada
5201,5201,5201,5439,5439,5439,Silent Hunter 5: Battle of the Atlantic,PC,2010.0,Simulation,Ubisoft,0.0,0.21,0.0,0.05,0.25,62.0,26.0,3.5,104.0,Ubisoft,T,France
5202,5202,5202,5440,5440,5440,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009.0,Role-Playing,Square Enix,0.13,0.06,0.05,0.02,0.25,64.0,29.0,5.6,11.0,Square Enix,E10+,Japan
5203,5203,5203,5441,5441,5441,College Hoops 2K6,PS2,,Sports,Unknown,0.12,0.1,0.0,0.03,0.25,77.0,14.0,7.3,6.0,2K Sports,E,United States of America
5204,5204,5204,5442,5442,5442,NHL 08,PS3,2007.0,Action,Electronic Arts,0.16,0.06,0.0,0.03,0.25,86.0,23.0,6.9,23.0,Electronic Arts,E10+,United States of America
5205,5205,5205,5443,5443,5443,How to Train Your Dragon 2,3DS,2014.0,Adventure,Little Orbit,0.04,0.19,0.0,0.02,0.25,,,tbd,9.0,Torus Games,E10+,Australia
5206,5206,5206,5444,5444,5444,Just Dance 2015,PS3,2014.0,Other,Ubisoft,0.13,0.08,0.0,0.04,0.25,,,6.8,4.0,Ubisoft,E10+,France
5207,5207,5207,5445,5445,5445,The Legend of Legacy,3DS,2015.0,Role-Playing,FuRyu,0.12,0.01,0.1,0.02,0.25,67.0,31.0,7.1,54.0,FuRyu,E10+,Japan
5208,5208,5208,5446,5446,5446,Juiced 2: Hot Import Nights,PS3,2007.0,Racing,THQ,0.18,0.04,0.01,0.03,0.25,71.0,10.0,6.4,5.0,THQ,T,United States of America
5209,5209,5209,5447,5447,5447,LEGO Star Wars III: The Clone Wars,PC,2011.0,Action,LucasArts,0.1,0.13,0.0,0.03,0.25,76.0,14.0,7.5,44.0,Traveller's Tales,E10+,United Kingdom
5210,5210,5210,5448,5448,5448,Dead or Alive Xtreme 2,X360,2006.0,Sports,Tecmo Koei,0.15,0.02,0.06,0.02,0.25,53.0,46.0,6.7,42.0,Team Ninja,M,Japan
5211,5211,5211,5449,5449,5449,PlayStation VR Worlds,PS4,2016.0,Other,Sony Computer Entertainment,0.06,0.14,0.02,0.04,0.25,59.0,48.0,7.1,73.0,Sony Computer Entertainment,M,United States of America
5212,5212,5212,5450,5450,5450,Hunted: The Demon's Forge,PS3,2011.0,Action,Bethesda Softworks,0.12,0.08,0.02,0.03,0.25,57.0,34.0,6.2,70.0,inXile Entertainment,M,United States of America
5213,5213,5213,5451,5451,5451,Bomberman Tournament,GBA,2001.0,Puzzle,Activision,0.1,0.04,0.1,0.01,0.25,88.0,16.0,6.6,16.0,Activision,E,United States of America
5214,5214,5214,5452,5452,5452,Project Runway,Wii,2010.0,Simulation,Atari,0.23,0.0,0.0,0.02,0.25,,,tbd,1.0,Atari,E,United States of America
5215,5215,5215,5453,5453,5453,Scrabble,DS,2009.0,Other,Ubisoft,0.2,0.02,0.0,0.03,0.25,,,tbd,0.0,Stainless Games,E,United Kingdom
5216,5216,5216,5454,5454,5454,Medal of Honor European Assault,GC,2005.0,Shooter,Electronic Arts,0.19,0.05,0.0,0.01,0.25,71.0,22.0,7.9,14.0,Electronic Arts,T,United States of America
5217,5217,5217,5455,5455,5455,Billy Hatcher and the Giant Egg,GC,2003.0,Platform,Sega,0.19,0.05,0.0,0.01,0.25,71.0,37.0,8.7,31.0,Sega,E,United States of America
5218,5218,5218,5456,5456,5456,NHL 08,X360,2007.0,Action,Electronic Arts,0.22,0.01,0.0,0.02,0.25,85.0,44.0,8.2,44.0,Electronic Arts,E10+,United States of America
5219,5219,5219,5457,5457,5457,Midway's Greatest Arcade Hits,GBA,2001.0,Other,Midway Games,0.18,0.07,0.0,0.0,0.25,48.0,9.0,tbd,1.0,Midway Games,E,United States of America
5220,5220,5220,5458,5458,5458,Disney Sing It: Pop Hits,PS3,2009.0,Other,Disney Interactive Studios,0.17,0.05,0.0,0.03,0.25,,,tbd,1.0,Disney Interactive Studios,E,United States of America
5221,5221,5221,5459,5459,5459,WipEout Fusion,PS2,2002.0,Racing,Sony Computer Entertainment,0.12,0.1,0.0,0.03,0.25,83.0,21.0,8.5,43.0,Sony Computer Entertainment,E,United States of America
5222,5222,5222,5460,5460,5460,Prison Break: The Conspiracy,PS3,2010.0,Action,Deep Silver,0.05,0.15,0.0,0.05,0.25,42.0,33.0,3.8,20.0,ZootFly,T,Slovenia
5223,5223,5223,5462,5462,5462,NHL 06,XB,2005.0,Sports,Electronic Arts,0.19,0.05,0.0,0.01,0.25,79.0,35.0,8.4,18.0,Electronic Arts,E10+,United States of America
5224,5224,5224,5463,5463,5463,Golden Nugget Casino,GBA,2004.0,Other,Majesco Entertainment,0.18,0.07,0.0,0.0,0.25,,,tbd,,Majesco Entertainment,E,United States of America
5225,5225,5225,5464,5464,5464,Imagine: Ballet Star,DS,2008.0,Simulation,Ubisoft,0.23,0.0,0.0,0.02,0.25,,,7,4.0,Ubisoft,E,France
5226,5226,5226,5465,5465,5465,Anno 2205,PC,2015.0,Strategy,Ubisoft,0.02,0.22,0.0,0.02,0.25,72.0,45.0,5.9,278.0,Ubisoft,E10+,France
5227,5227,5227,5466,5466,5466,Atari Anthology,XB,2004.0,Other,Atari,0.19,0.05,0.0,0.01,0.25,68.0,15.0,tbd,,Digital Eclipse,E,United States of America
5228,5228,5228,5467,5467,5467,Ultimate Fighting Championship,PS,2000.0,Fighting,Ubisoft,0.14,0.09,0.0,0.02,0.25,53.0,6.0,7.4,16.0,Ubisoft,T,France
5229,5229,5229,5468,5468,5468,XIII,XB,2003.0,Shooter,Ubisoft,0.16,0.08,0.0,0.01,0.25,74.0,38.0,8.3,15.0,Ubisoft,M,France
5230,5230,5230,5469,5469,5469,Up,PS3,2009.0,Action,THQ,0.15,0.06,0.0,0.03,0.25,65.0,5.0,6.5,4.0,THQ,E10+,United States of America
5231,5231,5231,5470,5470,5470,Samurai Shodown II,NG,1994.0,Fighting,SNK,0.0,0.0,0.25,0.0,0.25,,,7.0,24.0,SNK,,Japan
5232,5232,5232,5472,5472,5472,Michael Jackson: The Experience,DS,2010.0,Other,Ubisoft,0.21,0.02,0.0,0.02,0.25,64.0,5.0,6.6,5.0,Ubisoft,E10+,France
5233,5233,5233,5473,5473,5473,MotoGP '07,X360,2007.0,Racing,THQ,0.23,0.0,0.0,0.02,0.25,78.0,20.0,7.3,11.0,Climax Studios,E,United Kingdom
5234,5234,5234,5474,5474,5474,Cars,X360,2006.0,Racing,THQ,0.22,0.01,0.0,0.02,0.25,65.0,16.0,6.1,8.0,Rainbow Studios,E,United States of America
5235,5235,5235,5475,5475,5475,F1 Pole Position 64,N64,1997.0,Racing,Ubisoft,0.11,0.13,0.0,0.01,0.25,,,4.8,2.0,Ubisoft,,France
5236,5236,5236,5476,5476,5476,Wayne Gretzky's 3D Hockey '98,N64,1997.0,Sports,Midway Games,0.23,0.02,0.0,0.0,0.25,,,6.4,3.0,Midway Games,,United States of America
5237,5237,5237,5478,5478,5478,NBA Showtime: NBA on NBC,N64,1999.0,Sports,Midway Games,0.23,0.02,0.0,0.0,0.25,,,7.4,6.0,Midway Games,,United States of America
5238,5238,5238,5479,5479,5479,Hatsune Miku: Project Diva F 2nd,PS3,2014.0,Other,Sega,0.09,0.03,0.1,0.03,0.25,78.0,15.0,8.6,49.0,Sega,T,United States of America
5239,5239,5239,5480,5480,5480,Beyblade: Metal Fusion,DS,2009.0,Role-Playing,Hudson Soft,0.07,0.03,0.14,0.01,0.25,36.0,4.0,tbd,11.0,Hudson Soft,E,Japan
5240,5240,5240,5481,5481,5481,Karaoke Joysound Wii,Wii,2008.0,Other,Hudson Soft,0.0,0.0,0.25,0.0,0.25,,,tbd,0.0,Hudson Soft,E10+,Japan
5241,5241,5241,5482,5482,5482,Madagascar: Escape 2 Africa,X360,2008.0,Action,Activision,0.12,0.1,0.0,0.03,0.25,62.0,23.0,tbd,71.0,Toys for Bob,E10+,United States of America
5242,5242,5242,5483,5483,5483,Need for Speed Rivals,PC,2013.0,Racing,Electronic Arts,0.04,0.19,0.0,0.02,0.25,76.0,16.0,3.3,546.0,Electronic Arts,E10+,United States of America
5243,5243,5243,5484,5484,5484,Def Jam Vendetta,GC,2003.0,Fighting,Electronic Arts,0.19,0.05,0.0,0.01,0.25,81.0,22.0,8.5,8.0,Electronic Arts,T,United States of America
5244,5244,5244,5485,5485,5485,Scooby-Doo! Unmasked,PS2,2005.0,Platform,THQ,0.12,0.1,0.0,0.03,0.25,,,6.2,34.0,THQ,,United States of America
5245,5245,5245,5486,5486,5486,Penny Racers,PS,1996.0,Racing,Sony Computer Entertainment,0.0,0.0,0.23,0.02,0.25,,,5.6,2.0,Sony Computer Entertainment,,United States of America
5246,5246,5246,5487,5487,5487,The Sims 2,XB,2005.0,Simulation,Electronic Arts,0.19,0.05,0.0,0.01,0.25,75.0,31.0,7.1,8.0,Maxis,T,United States of America
